TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft of Bicycle,2003,4,27,20,30,44XX WALLACE ST,Dunbar-Southlands,486111.7683,5454945.5736
Theft of Bicycle,2017,7,10,13,19,44XX WALLACE ST,Dunbar-Southlands,486111.777,5454946.8483
Theft of Bicycle,2014,11,24,6,30,45XX BALACLAVA ST,Dunbar-Southlands,487213.5401,5454736.3665
Theft of Bicycle,2017,10,24,12,45,45XX DUNBAR ST,Dunbar-Southlands,486512.3837,5454820.8508
Theft of Bicycle,2019,5,22,17,50,45XX DUNBAR ST,Dunbar-Southlands,486512.3837,5454820.8508
Theft of Bicycle,2014,7,11,17,50,45XX DUNBAR ST,Dunbar-Southlands,486512.3917,5454819.3586
Theft of Bicycle,2006,7,18,22,0,45XX DUNBAR ST,Dunbar-Southlands,486512.6079,5454780.9783
Theft of Bicycle,2008,6,12,20,30,45XX DUNBAR ST,Dunbar-Southlands,486521.4599,5454832.8431
Theft of Bicycle,2020,8,16,16,30,45XX DUNBAR ST,Dunbar-Southlands,486521.9449,5454746.7432
Theft of Bicycle,2020,10,29,19,15,45XX DUNBAR ST,Dunbar-Southlands,486521.9449,5454746.7432
Theft of Bicycle,2022,4,19,16,15,45XX DUNBAR ST,Dunbar-Southlands,486521.9449,5454746.7432
Theft of Bicycle,2019,6,7,2,0,46XX CARNARVON ST,Dunbar-Southlands,487413.7182,5454673.3638
Theft of Bicycle,2009,5,23,21,0,46XX DUNBAR ST,Dunbar-Southlands,486521.8994,5454687.3059
Theft of Bicycle,2004,9,21,1,0,47XX COLLINGWOOD ST,Dunbar-Southlands,486761.3751,5454594.8694
Theft of Bicycle,2003,7,29,17,15,47XX DUNBAR ST,Dunbar-Southlands,486512.4372,5454577.6258
Theft of Bicycle,2008,5,11,19,30,47XX DUNBAR ST,Dunbar-Southlands,486512.4372,5454577.6258
Theft of Bicycle,2009,6,20,17,0,47XX DUNBAR ST,Dunbar-Southlands,486512.4372,5454577.6258
Theft of Bicycle,2012,5,18,19,0,48XX CAMOSUN ST,Dunbar-Southlands,485681.5082,5454457.9406
Theft of Bicycle,2019,3,12,9,0,50XX CROWN ST,Dunbar-Southlands,485907.0004,5454314.7604
Theft of Bicycle,2019,1,20,12,0,52XX BALACLAVA ST,Dunbar-Southlands,487208.2617,5454034.1139
Theft of Bicycle,2014,2,27,15,30,52XX CARNARVON ST,Dunbar-Southlands,487411.4331,5454085.8697
Theft of Bicycle,2022,5,14,17,0,53XX DUNBAR ST,Dunbar-Southlands,486509.9859,5453921.4529
Theft of Bicycle,2014,8,1,0,0,54XX DUNBAR ST,Dunbar-Southlands,486509.1482,5453818.6916
Theft of Bicycle,2011,7,12,18,0,55XX BLENHEIM ST,Dunbar-Southlands,486996.0382,5453726.3079
Theft of Bicycle,2017,7,15,18,30,55XX CARNARVON ST,Dunbar-Southlands,487397.6803,5453716.4308
Theft of Bicycle,2004,9,17,9,0,55XX CARNARVON ST,Dunbar-Southlands,487397.6868,5453717.6627
Theft of Bicycle,2004,5,7,18,0,55XX CROWN ST,Dunbar-Southlands,485902.6369,5453680.4561
Theft of Bicycle,2018,9,15,1,0,55XX DUNBAR ST,Dunbar-Southlands,486507.2174,5453711.8321
Theft of Bicycle,2003,10,5,21,10,56XX DUNBAR ST,Dunbar-Southlands,486505.4369,5453642.7946
Theft of Bicycle,2019,8,11,17,0,56XX DUNBAR ST,Dunbar-Southlands,486505.4531,5453643.6825
Theft of Bicycle,2014,6,30,12,0,56XX DUNBAR ST,Dunbar-Southlands,486505.5738,5453650.404
Theft of Bicycle,2010,3,6,16,0,56XX DUNBAR ST,Dunbar-Southlands,486514.6137,5453644.5326
Theft of Bicycle,2020,4,30,14,30,57XX ALMA ST,Dunbar-Southlands,486404.2884,5453545.5443
Theft of Bicycle,2020,4,29,20,0,57XX BLENHEIM ST,Dunbar-Southlands,486985.2745,5453480.0298
Theft of Bicycle,2013,1,23,10,0,57XX CROWN ST,Dunbar-Southlands,485900.2699,5453492.0782
Theft of Bicycle,2007,1,1,19,30,58XX ALMA ST,Dunbar-Southlands,486402.7228,5453417.0767
Theft of Bicycle,2012,12,1,1,0,58XX DUNBAR ST,Dunbar-Southlands,486501.7721,5453391.7822
Theft of Bicycle,2008,6,13,13,0,58XX DUNBAR ST,Dunbar-Southlands,486502.4931,5453430.6378
Theft of Bicycle,2009,7,31,12,0,58XX DUNBAR ST,Dunbar-Southlands,486502.6733,5453440.3518
Theft of Bicycle,2012,3,6,23,0,58XX HIGHBURY ST,Dunbar-Southlands,486281.8564,5453431.9692
Theft of Bicycle,2016,12,23,18,26,59XX COLLINGWOOD ST,Dunbar-Southlands,486750.6943,5453287.1425
Theft of Bicycle,2012,9,22,15,0,60XX COLLINGWOOD ST,Dunbar-Southlands,486749.7509,5453213.5826
Theft of Bicycle,2019,10,17,16,47,ALMA ST / SW MARINE DR,Dunbar-Southlands,486395.1731,5453172.7629
Theft of Bicycle,2008,4,28,0,35,BALACLAVA ST / W 31ST AVE,Dunbar-Southlands,487210.9276,5454622.104
Theft of Bicycle,2019,10,27,21,0,BALACLAVA ST / W KING EDWARD AVE,Dunbar-Southlands,487214.8995,5455254.3444
Theft of Bicycle,2008,5,15,11,0,CARNARVON ST / W 26TH AVE,Dunbar-Southlands,487414.626,5455145.748
Theft of Bicycle,2005,5,21,10,0,CROWN ST / SW MARINE DR,Dunbar-Southlands,485894.9355,5453453.2143
Theft of Bicycle,2015,6,15,20,0,CROWN ST / SW MARINE DR,Dunbar-Southlands,485894.9355,5453453.2143
Theft of Bicycle,2007,6,18,9,0,CROWN ST / W 16TH AVE,Dunbar-Southlands,485874.6244,5456153.557
Theft of Bicycle,2008,2,12,12,0,CROWN ST / W 16TH AVE,Dunbar-Southlands,485874.6244,5456153.557
Theft of Bicycle,2015,7,9,12,0,CROWN ST / W 20TH AVE,Dunbar-Southlands,485913.2779,5455790.1071
Theft of Bicycle,2003,4,26,15,0,CROWN ST / W 41ST AVE,Dunbar-Southlands,485897.2804,5453572.8832
Theft of Bicycle,2020,10,15,16,45,DISCOVERY ST / W 16TH AVE,Dunbar-Southlands,485212.4803,5456171.7499
Theft of Bicycle,2011,3,27,17,0,DUNBAR LOOP / W 41ST AVE,Dunbar-Southlands,486468.4618,5453571.6503
Theft of Bicycle,2012,9,3,0,10,DUNBAR LOOP / W 41ST AVE,Dunbar-Southlands,486468.4618,5453571.6503
Theft of Bicycle,2013,7,16,17,40,DUNBAR ST / W 24TH AVE,Dunbar-Southlands,486522.9632,5455381.2618
Theft of Bicycle,2013,5,31,16,18,DUNBAR ST / W 26TH AVE,Dunbar-Southlands,486521.5368,5455155.3998
Theft of Bicycle,2007,8,7,19,0,DUNBAR ST / W 28TH AVE,Dunbar-Southlands,486516.6465,5454944.5989
Theft of Bicycle,2005,6,9,19,0,DUNBAR ST / W 29TH AVE,Dunbar-Southlands,486516.8586,5454838.0414
Theft of Bicycle,2003,1,23,2,0,DUNBAR ST / W 30TH AVE,Dunbar-Southlands,486517.447,5454733.5618
Theft of Bicycle,2019,11,4,23,0,DUNBAR ST / W 30TH AVE,Dunbar-Southlands,486517.447,5454733.5618
Theft of Bicycle,2020,7,22,11,30,DUNBAR ST / W 34TH AVE,Dunbar-Southlands,486516.2939,5454310.305
Theft of Bicycle,2006,8,10,8,34,DUNBAR ST / W 38TH AVE,Dunbar-Southlands,486514.3693,5453901.8916
Theft of Bicycle,2019,7,4,22,20,DUNBAR ST / W 38TH AVE,Dunbar-Southlands,486514.3693,5453901.8916
Theft of Bicycle,2005,3,13,13,58,DUNBAR ST / W 41ST AVE,Dunbar-Southlands,486508.7177,5453570.9512
Theft of Bicycle,2012,12,7,19,45,DUNBAR ST / W 41ST AVE,Dunbar-Southlands,486508.7177,5453570.9512
Theft of Bicycle,2022,7,15,16,0,DUNBAR ST / W KING EDWARD AVE,Dunbar-Southlands,486522.219,5455261.6216
Theft of Bicycle,2018,12,12,18,0,HIGHBURY ST / W 18TH AVE,Dunbar-Southlands,486318.8555,5455985.7565
Theft of Bicycle,2007,10,16,8,0,HIGHBURY ST / W 22ND AVE,Dunbar-Southlands,486315.2003,5455583.7272
Theft of Bicycle,2015,9,18,9,0,W 16TH AVE / WALLACE ST,Dunbar-Southlands,486096.4675,5456147.3779
Theft of Vehicle,2005,2,18,17,0,29XX W 27TH AVE,Dunbar-Southlands,487503.5832,5455037.2328
Theft of Vehicle,2005,5,11,7,30,29XX W 27TH AVE,Dunbar-Southlands,487503.5832,5455037.2328
Theft of Vehicle,2005,2,18,18,0,29XX W 28TH AVE,Dunbar-Southlands,487604.1757,5454928.1432
Theft of Vehicle,2005,2,1,9,0,29XX W 29TH AVE,Dunbar-Southlands,487502.2092,5454826.1734
Theft of Vehicle,2006,2,24,21,0,29XX W 29TH AVE,Dunbar-Southlands,487576.1177,5454835.3907
Theft of Vehicle,2003,4,13,19,0,29XX W 29TH AVE,Dunbar-Southlands,487601.998,5454826.2723
Theft of Vehicle,2003,11,5,21,0,29XX W 29TH AVE,Dunbar-Southlands,487601.998,5454826.2723
Theft of Vehicle,2013,6,4,19,30,29XX W 30TH AVE,Dunbar-Southlands,487502.0091,5454720.3967
Theft of Vehicle,2003,12,17,17,0,29XX W 30TH AVE,Dunbar-Southlands,487603.078,5454719.0978
Theft of Vehicle,2005,3,8,5,0,29XX W 30TH AVE,Dunbar-Southlands,487603.078,5454719.0978
Theft of Vehicle,2005,2,27,17,30,29XX W 31ST AVE,Dunbar-Southlands,487590.82,5454613.5412
Theft of Vehicle,2003,6,28,22,0,29XX W 31ST AVE,Dunbar-Southlands,487602.0333,5454613.3982
Theft of Vehicle,2004,9,14,18,0,29XX W 31ST AVE,Dunbar-Southlands,487602.0333,5454613.3982
Theft of Vehicle,2005,8,13,17,0,29XX W 31ST AVE,Dunbar-Southlands,487602.0333,5454613.3982
Theft of Vehicle,2006,10,30,7,34,29XX W 31ST AVE,Dunbar-Southlands,487602.0333,5454613.3982
Theft of Vehicle,2004,11,26,15,0,29XX W 32ND AVE,Dunbar-Southlands,487567.4152,5454506.9654
Theft of Vehicle,2012,8,1,21,30,29XX W 32ND AVE,Dunbar-Southlands,487586.0828,5454506.6638
Theft of Vehicle,2005,6,20,20,30,29XX W 33RD AVE,Dunbar-Southlands,487525.7372,5454414.3025
Theft of Vehicle,2003,4,19,15,30,29XX W 33RD AVE,Dunbar-Southlands,487585.2638,5454405.0823
Theft of Vehicle,2004,7,10,18,0,29XX W 33RD AVE,Dunbar-Southlands,487600.1484,5454405.0632
Theft of Vehicle,2009,8,13,22,0,29XX W 34TH AVE,Dunbar-Southlands,487428.8594,5454297.5443
Theft of Vehicle,2009,12,31,20,0,29XX W 34TH AVE,Dunbar-Southlands,487432.6291,5454306.6516
Theft of Vehicle,2018,6,19,23,30,29XX W 34TH AVE,Dunbar-Southlands,487454.6154,5454297.2901
Theft of Vehicle,2003,3,3,20,30,29XX W 35TH AVE,Dunbar-Southlands,487597.6059,5454193.5077
Theft of Vehicle,2004,10,11,18,0,29XX W 35TH AVE,Dunbar-Southlands,487597.6059,5454193.5077
Theft of Vehicle,2014,12,21,0,0,29XX W 36TH AVE,Dunbar-Southlands,487446.5181,5454095.4238
Theft of Vehicle,2015,5,12,23,0,29XX W 36TH AVE,Dunbar-Southlands,487475.9881,5454086.1345
Theft of Vehicle,2010,9,27,18,0,29XX W 37TH AVE,Dunbar-Southlands,487467.3038,5453992.7884
Theft of Vehicle,2011,10,4,8,39,29XX W 37TH AVE,Dunbar-Southlands,487467.3038,5453992.7884
Theft of Vehicle,2003,9,1,2,0,29XX W 37TH AVE,Dunbar-Southlands,487596.6274,5453982.2936
Theft of Vehicle,2003,9,26,19,23,29XX W 37TH AVE,Dunbar-Southlands,487596.6274,5453982.2936
Theft of Vehicle,2018,7,26,13,0,29XX W 37TH AVE,Dunbar-Southlands,487596.6274,5453982.2936
Theft of Vehicle,2005,3,14,19,0,29XX W 38TH AVE,Dunbar-Southlands,487596.205,5453875.1285
Theft of Vehicle,2007,2,20,11,0,29XX W 39TH AVE,Dunbar-Southlands,487506.0307,5453768.1377
Theft of Vehicle,2003,8,28,0,30,29XX W 39TH AVE,Dunbar-Southlands,487595.658,5453767.2139
Theft of Vehicle,2004,2,17,5,50,29XX W 39TH AVE,Dunbar-Southlands,487595.658,5453767.2139
Theft of Vehicle,2004,7,18,22,0,29XX W 39TH AVE,Dunbar-Southlands,487595.658,5453767.2139
Theft of Vehicle,2022,8,1,18,0,30XX W 24TH AVE,Dunbar-Southlands,487403.03,5455369.6918
Theft of Vehicle,2005,3,17,21,30,30XX W 26TH AVE,Dunbar-Southlands,487364.1003,5455142.1853
Theft of Vehicle,2005,12,29,22,0,30XX W 26TH AVE,Dunbar-Southlands,487364.1003,5455142.1853
Theft of Vehicle,2014,9,8,1,2,30XX W 26TH AVE,Dunbar-Southlands,487364.1003,5455142.1853
Theft of Vehicle,2004,4,7,23,0,30XX W 26TH AVE,Dunbar-Southlands,487404.4478,5455141.3786
Theft of Vehicle,2011,6,9,21,30,30XX W 27TH AVE,Dunbar-Southlands,487346.4627,5455046.9615
Theft of Vehicle,2003,3,31,21,30,30XX W 27TH AVE,Dunbar-Southlands,487403.6678,5455037.5102
Theft of Vehicle,2004,7,4,19,0,30XX W 27TH AVE,Dunbar-Southlands,487403.6678,5455037.5102
Theft of Vehicle,2005,2,18,21,30,30XX W 27TH AVE,Dunbar-Southlands,487403.6678,5455037.5102
Theft of Vehicle,2020,1,10,7,0,30XX W 28TH AVE,Dunbar-Southlands,487337.4537,5454932.8448
Theft of Vehicle,2004,9,16,20,0,30XX W 31ST AVE,Dunbar-Southlands,487398.8363,5454615.9477
Theft of Vehicle,2003,5,6,1,0,30XX W 32ND AVE,Dunbar-Southlands,487398.0353,5454509.6122
Theft of Vehicle,2021,9,6,14,0,30XX W 33RD AVE,Dunbar-Southlands,487401.6261,5454405.3957
Theft of Vehicle,2004,2,9,19,15,30XX W 35TH AVE,Dunbar-Southlands,487397.0801,5454194.5723
Theft of Vehicle,2016,11,27,15,0,30XX W 37TH AVE,Dunbar-Southlands,487329.0283,5453994.2143
Theft of Vehicle,2020,6,10,17,20,30XX W 37TH AVE,Dunbar-Southlands,487399.5311,5453984.3506
Theft of Vehicle,2004,1,17,2,0,30XX W 39TH AVE,Dunbar-Southlands,487392.3799,5453769.3025
Theft of Vehicle,2004,3,31,15,35,30XX W 39TH AVE,Dunbar-Southlands,487392.3799,5453769.3025
Theft of Vehicle,2003,11,30,17,0,30XX W 40TH AV,Dunbar-Southlands,486630.0,5453674.0
Theft of Vehicle,2003,8,15,23,0,30XX W KING EDWARD AVE,Dunbar-Southlands,487446.5621,5455248.0326
Theft of Vehicle,2005,8,5,21,30,30XX W KING EDWARD AVE,Dunbar-Southlands,487446.5621,5455248.0326
Theft of Vehicle,2003,10,14,8,0,30XX W KING EDWARD AVE,Dunbar-Southlands,487474.5822,5455247.9737
Theft of Vehicle,2004,4,20,22,0,30XX W KING EDWARD AVE,Dunbar-Southlands,487474.5822,5455247.9737
Theft of Vehicle,2004,9,19,20,0,30XX W KING EDWARD AVE,Dunbar-Southlands,487474.5822,5455247.9737
Theft of Vehicle,2009,11,18,22,0,31XX W 23RD AVE,Dunbar-Southlands,487269.6314,5455472.4622
Theft of Vehicle,2005,3,30,18,0,31XX W 24TH AVE,Dunbar-Southlands,487311.2798,5455370.4419
Theft of Vehicle,2003,10,7,23,0,31XX W 26TH AVE,Dunbar-Southlands,487312.7489,5455143.212
Theft of Vehicle,2005,7,13,7,30,31XX W 28TH AVE,Dunbar-Southlands,487310.5329,5454933.0943
Theft of Vehicle,2006,9,12,20,0,31XX W 29TH AVE,Dunbar-Southlands,487309.4655,5454826.7316
Theft of Vehicle,2007,12,9,21,0,31XX W 33RD AVE,Dunbar-Southlands,487285.0942,5454416.2028
Theft of Vehicle,2006,10,6,23,0,31XX W 34TH AVE,Dunbar-Southlands,487255.2924,5454308.3362
Theft of Vehicle,2013,11,17,21,30,31XX W 34TH AVE,Dunbar-Southlands,487255.2924,5454308.3362
Theft of Vehicle,2015,10,31,13,0,31XX W 34TH AVE,Dunbar-Southlands,487255.2924,5454308.3362
Theft of Vehicle,2003,11,2,0,0,31XX W 34TH AVE,Dunbar-Southlands,487306.3776,5454298.7096
Theft of Vehicle,2004,1,10,3,0,31XX W 34TH AVE,Dunbar-Southlands,487306.3776,5454298.7096
Theft of Vehicle,2005,11,27,18,0,31XX W 36TH AVE,Dunbar-Southlands,487304.9617,5454087.0015
Theft of Vehicle,2003,1,22,20,0,31XX W 37TH AVE,Dunbar-Southlands,487303.1477,5453985.334
Theft of Vehicle,2004,2,15,17,0,31XX W 37TH AVE,Dunbar-Southlands,487303.1477,5453985.334
Theft of Vehicle,2004,4,4,23,0,31XX W 37TH AVE,Dunbar-Southlands,487303.1477,5453985.334
Theft of Vehicle,2005,3,15,23,0,31XX W 38TH AVE,Dunbar-Southlands,487301.1189,5453877.3155
Theft of Vehicle,2005,5,11,22,0,31XX W 38TH AVE,Dunbar-Southlands,487301.1189,5453877.3155
Theft of Vehicle,2015,4,19,23,0,31XX W KING EDWARD AVE,Dunbar-Southlands,487256.8495,5455249.4216
Theft of Vehicle,2006,7,30,18,0,31XX W KING EDWARD AVE,Dunbar-Southlands,487298.4785,5455279.2675
Theft of Vehicle,2003,9,6,17,30,32XX QUESNEL DR,Dunbar-Southlands,486934.6022,5456039.3069
Theft of Vehicle,2006,3,21,21,0,32XX W 21ST AVE,Dunbar-Southlands,487042.5848,5455682.1506
Theft of Vehicle,2003,9,6,23,0,32XX W 21ST AVE,Dunbar-Southlands,487166.2418,5455671.6714
Theft of Vehicle,2013,3,17,22,30,32XX W 22ND AVE,Dunbar-Southlands,487039.1049,5455582.5906
Theft of Vehicle,2009,4,26,10,0,32XX W 22ND AVE,Dunbar-Southlands,487050.7653,5455573.4272
Theft of Vehicle,2010,1,12,21,41,32XX W 23RD AVE,Dunbar-Southlands,487069.3177,5455472.342
Theft of Vehicle,2013,1,3,12,0,32XX W 24TH AVE,Dunbar-Southlands,487103.5411,5455381.2523
Theft of Vehicle,2010,6,15,18,0,32XX W 26TH AVE,Dunbar-Southlands,487133.2194,5455145.5315
Theft of Vehicle,2014,6,30,9,18,32XX W 26TH AVE,Dunbar-Southlands,487160.1625,5455154.5667
Theft of Vehicle,2003,6,26,21,0,32XX W 26TH AVE,Dunbar-Southlands,487202.4066,5455145.2519
Theft of Vehicle,2005,2,25,20,0,32XX W 26TH AVE,Dunbar-Southlands,487202.4066,5455145.2519
Theft of Vehicle,2005,3,16,22,30,32XX W 26TH AVE,Dunbar-Southlands,487202.4066,5455145.2519
Theft of Vehicle,2009,8,19,8,30,32XX W 28TH AVE,Dunbar-Southlands,487085.4208,5454933.1616
Theft of Vehicle,2005,10,6,22,0,32XX W 28TH AVE,Dunbar-Southlands,487127.3385,5454933.452
Theft of Vehicle,2005,3,15,23,0,32XX W 28TH AVE,Dunbar-Southlands,487199.7417,5454933.9535
Theft of Vehicle,2007,7,27,20,0,32XX W 28TH AVE,Dunbar-Southlands,487199.7417,5454933.9535
Theft of Vehicle,2010,6,21,21,30,32XX W 28TH AVE,Dunbar-Southlands,487199.7417,5454933.9535
Theft of Vehicle,2015,3,1,14,0,32XX W 31ST AVE,Dunbar-Southlands,487153.4689,5454618.1747
Theft of Vehicle,2015,1,24,19,0,32XX W 32ND AVE,Dunbar-Southlands,487163.5115,5454511.3529
Theft of Vehicle,2003,7,13,0,30,32XX W 33RD AVE,Dunbar-Southlands,487092.6988,5454417.7504
Theft of Vehicle,2009,7,21,18,0,32XX W 34TH AVE,Dunbar-Southlands,487146.1862,5454309.3657
Theft of Vehicle,2016,7,29,17,40,32XX W 34TH AVE,Dunbar-Southlands,487146.1862,5454309.3657
Theft of Vehicle,2006,5,23,0,0,32XX W 34TH AVE,Dunbar-Southlands,487196.2702,5454299.7488
Theft of Vehicle,2021,10,24,22,30,32XX W 35TH AVE,Dunbar-Southlands,487200.6031,5454195.5956
Theft of Vehicle,2005,10,11,22,0,32XX W 36TH AVE,Dunbar-Southlands,487171.3148,5454097.3319
Theft of Vehicle,2007,12,20,22,0,32XX W 36TH AVE,Dunbar-Southlands,487194.2781,5454087.7287
Theft of Vehicle,2018,5,16,7,35,32XX W 36TH AVE,Dunbar-Southlands,487194.2781,5454087.7287
Theft of Vehicle,2004,12,30,17,30,32XX W 37TH AVE,Dunbar-Southlands,487016.8094,5453996.2963
Theft of Vehicle,2011,6,6,23,0,32XX W 38TH AVE,Dunbar-Southlands,487026.0328,5453889.4338
Theft of Vehicle,2009,9,11,23,0,32XX W 38TH AVE,Dunbar-Southlands,487121.8623,5453888.1109
Theft of Vehicle,2009,2,20,20,0,32XX W 39TH AVE,Dunbar-Southlands,487128.6302,5453781.0554
Theft of Vehicle,2006,6,18,21,30,32XX W 41ST AVE,Dunbar-Southlands,487077.5433,5453572.6345
Theft of Vehicle,2009,2,2,22,0,32XX W 41ST AVE,Dunbar-Southlands,487156.3415,5453571.6805
Theft of Vehicle,2012,8,21,18,0,32XX W 41ST AVE,Dunbar-Southlands,487160.9,5453571.597
Theft of Vehicle,2003,3,17,8,0,33XX COLLINGWOOD ST,Dunbar-Southlands,486773.9209,5456074.0284
Theft of Vehicle,2004,1,7,22,25,33XX CROWN ST,Dunbar-Southlands,485919.9669,5456091.8379
Theft of Vehicle,2010,11,13,15,0,33XX DUNBAR ST,Dunbar-Southlands,486533.6595,5456028.5792
Theft of Vehicle,2004,1,18,22,30,33XX DUNBAR ST,Dunbar-Southlands,486533.8721,5456077.089
Theft of Vehicle,2008,8,4,23,0,33XX PUGET DR,Dunbar-Southlands,487093.1348,5455982.679
Theft of Vehicle,2003,6,9,19,0,33XX W 16TH AVE,Dunbar-Southlands,487034.5167,5456118.8156
Theft of Vehicle,2004,1,15,17,0,33XX W 18TH AVE,Dunbar-Southlands,486885.8949,5455978.9621
Theft of Vehicle,2009,8,14,23,0,33XX W 18TH AVE,Dunbar-Southlands,486885.8949,5455978.9621
Theft of Vehicle,2006,10,28,22,30,33XX W 21ST AVE,Dunbar-Southlands,486963.6801,5455682.961
Theft of Vehicle,2006,9,12,19,0,33XX W 22ND AVE,Dunbar-Southlands,486993.0564,5455573.7819
Theft of Vehicle,2005,12,29,23,1,33XX W 23RD AVE,Dunbar-Southlands,486894.5048,5455473.1264
Theft of Vehicle,2004,10,16,22,0,33XX W 24TH AV,Dunbar-Southlands,486991.1989,5455373.1571
Theft of Vehicle,2013,1,19,23,0,33XX W 24TH AVE,Dunbar-Southlands,486896.2836,5455384.3465
Theft of Vehicle,2003,9,15,21,0,33XX W 26TH AVE,Dunbar-Southlands,486991.82,5455146.2116
Theft of Vehicle,2004,2,3,8,0,33XX W 28TH AVE,Dunbar-Southlands,486970.8011,5454942.4868
Theft of Vehicle,2004,2,5,13,0,33XX W 29TH AVE,Dunbar-Southlands,486989.3423,5454830.9703
Theft of Vehicle,2015,7,18,2,0,33XX W 30TH AVE,Dunbar-Southlands,486886.5893,5454733.5855
Theft of Vehicle,2003,3,29,17,0,33XX W 30TH AVE,Dunbar-Southlands,486988.1601,5454724.1203
Theft of Vehicle,2003,11,16,21,30,33XX W 30TH AVE,Dunbar-Southlands,486988.1601,5454724.1203
Theft of Vehicle,2003,12,26,20,30,33XX W 30TH AVE,Dunbar-Southlands,486988.1601,5454724.1203
Theft of Vehicle,2011,2,15,9,36,33XX W 30TH AVE,Dunbar-Southlands,486988.1601,5454724.1203
Theft of Vehicle,2007,9,21,17,33,33XX W 31ST AVE,Dunbar-Southlands,486946.8678,5454629.2324
Theft of Vehicle,2003,4,17,20,30,33XX W 32ND AVE,Dunbar-Southlands,486983.7004,5454512.987
Theft of Vehicle,2006,2,5,17,0,33XX W 33RD AVE,Dunbar-Southlands,486923.2038,5454418.1276
Theft of Vehicle,2004,9,28,20,30,33XX W 33RD AVE,Dunbar-Southlands,486984.8242,5454408.9782
Theft of Vehicle,2003,12,24,21,0,33XX W 35TH AVE,Dunbar-Southlands,486983.5322,5454197.5117
Theft of Vehicle,2017,1,31,17,30,33XX W 36TH AVE,Dunbar-Southlands,486930.2394,5454092.1591
Theft of Vehicle,2010,8,24,11,30,33XX W 37TH AVE,Dunbar-Southlands,486973.9262,5453987.5706
Theft of Vehicle,2005,10,12,21,30,33XX W 38TH AVE,Dunbar-Southlands,486944.7985,5453901.1091
Theft of Vehicle,2005,4,27,22,30,33XX W 38TH AVE,Dunbar-Southlands,486980.4798,5453890.2591
Theft of Vehicle,2007,2,1,17,0,33XX W 38TH AVE,Dunbar-Southlands,486980.4798,5453890.2591
Theft of Vehicle,2009,11,19,20,30,33XX W 40TH AVE,Dunbar-Southlands,486939.0337,5453667.2518
Theft of Vehicle,2005,7,18,21,0,33XX W 40TH AVE,Dunbar-Southlands,486978.6031,5453666.9537
Theft of Vehicle,2004,2,26,22,0,33XX W 41ST AVE,Dunbar-Southlands,486977.814,5453564.3886
Theft of Vehicle,2008,5,2,20,42,34XX COLLINGWOOD ST,Dunbar-Southlands,486773.2609,5455977.966
Theft of Vehicle,2015,7,31,22,30,34XX COLLINGWOOD ST,Dunbar-Southlands,486773.2609,5455977.966
Theft of Vehicle,2005,11,21,23,0,34XX HIGHBURY ST,Dunbar-Southlands,486323.3776,5455980.6157
Theft of Vehicle,2007,2,24,18,30,34XX MAYFAIR AVE,Dunbar-Southlands,486802.1076,5453806.9644
Theft of Vehicle,2006,5,19,0,0,34XX MAYFAIR AVE,Dunbar-Southlands,486832.911,5453806.7947
Theft of Vehicle,2010,11,12,18,34,34XX QUESNEL DR,Dunbar-Southlands,487045.1611,5455899.2229
Theft of Vehicle,2003,5,24,21,0,34XX W 16TH AVE,Dunbar-Southlands,486863.7633,5456123.0615
Theft of Vehicle,2003,6,30,11,30,34XX W 18TH AVE,Dunbar-Southlands,486855.0307,5455978.833
Theft of Vehicle,2021,10,19,15,0,34XX W 18TH AVE,Dunbar-Southlands,486855.8991,5455978.8336
Theft of Vehicle,2008,7,12,22,30,34XX W 19TH AVE,Dunbar-Southlands,486799.7634,5455877.6416
Theft of Vehicle,2009,3,2,7,0,34XX W 22ND AVE,Dunbar-Southlands,486884.1955,5455575.978
Theft of Vehicle,2014,3,13,20,45,34XX W 22ND AVE,Dunbar-Southlands,486884.1955,5455575.978
Theft of Vehicle,2003,1,13,19,30,34XX W 23RD AVE,Dunbar-Southlands,486883.6585,5455473.1988
Theft of Vehicle,2004,1,18,21,0,34XX W 24TH AVE,Dunbar-Southlands,486883.2328,5455375.2475
Theft of Vehicle,2004,5,15,18,0,34XX W 27TH AVE,Dunbar-Southlands,486882.3833,5455041.6461
Theft of Vehicle,2007,1,3,8,30,34XX W 29TH AVE,Dunbar-Southlands,486794.9023,5454841.3692
Theft of Vehicle,2003,10,29,21,27,34XX W 30TH AVE,Dunbar-Southlands,486780.5434,5454724.7767
Theft of Vehicle,2018,3,22,15,0,34XX W 30TH AVE,Dunbar-Southlands,486802.6303,5454724.7069
Theft of Vehicle,2006,4,26,16,0,34XX W 30TH AVE,Dunbar-Southlands,486835.7606,5454724.6021
Theft of Vehicle,2003,9,15,22,0,34XX W 30TH AVE,Dunbar-Southlands,486877.7257,5454724.4695
Theft of Vehicle,2004,7,22,20,0,34XX W 30TH AVE,Dunbar-Southlands,486877.7257,5454724.4695
Theft of Vehicle,2004,9,12,19,0,34XX W 30TH AVE,Dunbar-Southlands,486877.7257,5454724.4695
Theft of Vehicle,2006,9,3,19,30,34XX W 31ST AVE,Dunbar-Southlands,486876.3324,5454620.3341
